time,USD bal,BTC bal,BTC bid,BTC ask,BTC diff,LTC bid,LTC ask,LTC diff,DOGE bid,DOGE ask,DOGE diff
Sat Dec 20 02:05:28 2014 , 8.78279724517 , 0.0279453043556 , 314.28526 , 348.97939 , -0.13669901 , 109.86601 , 110.83228 , 0.0 , 1556209.70000 , 1599269.60000 , 256221.07905 
Sat Dec 20 05:09:07 2014 , 8.11187148562 , 0.0260833088282 , 310.99856 , 348.98721 , -0.13669901 , 109.94284 , 110.83159 , 0.0 , 1574010.50000 , 1603046.80000 , 256221.07905 
Sat Dec 20 08:12:41 2014 , 7.95556566566 , 0.0255384413229 , 311.51336 , 348.94929 , -0.13857956 , 111.05401 , 112.48034 , 0.0 , 1579552.80000 , 1625664.50000 , 259233.04852 
Sat Dec 20 11:18:04 2014 , 8.25815865383 , 0.0255384413229 , 323.36189 , 348.99659 , -0.13857956 , 110.90000 , 111.78245 , 0.0 , 1579552.80000 , 1626655.20000 , 259233.04852 
Sat Dec 20 14:21:39 2014 , 8.26636727068 , 0.0255628518274 , 323.37422 , 349.00000 , -0.13856084 , 111.00000 , 111.89575 , 0.0 , 1579552.70000 , 1626655.20000 , 259242.02056 
Sat Dec 20 17:25:14 2014 , 9.71993104793 , 0.0300561378051 , 323.39255 , 343.97775 , -0.13473381 , 111.47237 , 112.58011 , 0.0 , 1536720.10000 , 1579552.60000 , 253236.02507 
Sat Dec 20 20:28:48 2014 , 8.52690979614 , 0.0262176623257 , 325.23532 , 330.99999 , -0.13660542 , 111.32527 , 112.63529 , 0.0 , 1573892.10000 , 1603245.60000 , 256265.96297 
Sat Dec 20 23:32:25 2014 , 7.45839219447 , 0.0232836200837 , 320.32786 , 330.97391 , -0.13844827 , 111.09154 , 112.63529 , 0.0 , 1603245.40000 , 1627294.00000 , 259295.90881 
Sun Dec 21 02:36:01 2014 , 7.39758936947 , 0.0233095410399 , 317.36315 , 334.66413 , -0.14030103 , 111.58425 , 112.63530 , 0.0 , 1603245.30000 , 1651703.40000 , 262307.87905 
Sun Dec 21 05:39:35 2014 , 6.26220333452 , 0.0194238311209 , 322.39795 , 339.98932 , -0.1437726 , 112.60000 , 112.63530 , 0.0 , 1644611.60000 , 1672042.50000 , 268394.7437 
Sun Dec 21 08:43:09 2014 , 5.39685152873 , 0.0168170050079 , 320.91633 , 329.99995 , -0.14731562 , 112.20000 , 113.02625 , 0.0 , 1672042.20000 , 1697122.80000 , 274436.67541 
Sun Dec 21 11:46:50 2014 , 6.80939199426 , 0.0212072512922 , 321.08791 , 339.90419 , -0.14370029 , 111.80001 , 113.15353 , 0.0 , 1627764.80000 , 1672042.00000 , 268430.69097 
Sun Dec 21 14:50:28 2014 , 5.97502442423 , 0.0185891205283 , 321.42588 , 339.88050 , -0.14550347 , 112.50000 , 113.17771 , 0.0 , 1654204.30000 , 1694000.00000 , 271442.66885 
Sun Dec 21 17:54:08 2014 , 5.96097068051 , 0.0186126726868 , 320.26409 , 339.98290 , -0.14548553 , 112.16459 , 113.53434 , 0.0 , 1654202.50000 , 1694000.00000 , 271451.65713 
Sun Dec 21 20:57:43 2014 , 6.09520228992 , 0.0190470500268 , 320.00768 , 339.95246 , -0.14545044 , 112.00000 , 113.47834 , 0.0 , 1650296.50000 , 1672041.80000 , 271469.63205 
Mon Dec 22 00:01:18 2014 , 5.98925220828 , 0.0187163283425 , 320.00145 , 339.95774 , -0.14545044 , 112.00000 , 113.45550 , 0.0 , 1653621.10000 , 1695000.00000 , 271469.63205 
Mon Dec 22 03:04:52 2014 , 6.013415773 , 0.0187750320423 , 320.28791 , 339.96438 , -0.14545044 , 114.04155 , 114.80000 , 0.0 , 1653030.00000 , 1694161.40000 , 271469.63205 
Mon Dec 22 06:08:35 2014 , 6.14211774386 , 0.0190115924038 , 323.07224 , 339.96438 , -0.14545044 , 114.23762 , 115.48836 , 0.0 , 1650652.30000 , 1695000.00000 , 271469.63205 
Mon Dec 22 09:12:43 2014 , 5.20890515393 , 0.0160141643972 , 325.26862 , 333.29994 , -0.14545044 , 114.08001 , 115.57003 , 0.0 , 1681295.00000 , 1697122.40000 , 271469.63205 
Mon Dec 22 12:16:18 2014 , 3.96252635009 , 0.0121146677708 , 327.08502 , 343.93712 , -0.14897725 , 114.60001 , 115.56987 , 0.0 , 1722579.20000 , 1725000.00000 , 277493.58684 
Mon Dec 22 15:19:55 2014 , 5.23070526099 , 0.015966496188 , 327.60508 , 343.86434 , -0.14720956 , 114.60027 , 115.56987 , 0.0 , 1682174.50000 , 1722579.10000 , 274490.60073 
Mon Dec 22 18:23:30 2014 , 4.78401498999 , 0.0145764918973 , 328.20071 , 343.82006 , -0.14894243 , 114.60000 , 115.00000 , 0.0 , 1697122.10000 , 1725000.00000 , 277511.57612 
Mon Dec 22 21:27:04 2014 , 4.79485071677 , 0.0145764918973 , 328.94408 , 343.31300 , -0.14894243 , 114.61000 , 115.00000 , 0.0 , 1697122.10000 , 1737137.70000 , 277511.57612 
Tue Dec 23 00:30:40 2014 , 5.30560301977 , 0.016147681013 , 328.56749 , 342.65731 , -0.14715733 , 114.70000 , 115.46800 , 0.0 , 1681011.40000 , 1721828.40000 , 274517.58519 
Tue Dec 23 03:34:15 2014 , 4.81346293596 , 0.0146219310483 , 329.19475 , 342.09168 , -0.14890761 , 115.57027 , 115.60000 , 0.0 , 1697121.90000 , 1738753.30000 , 277529.56541 
Tue Dec 23 06:37:49 2014 , 4.82193868451 , 0.0146219310483 , 329.77441 , 342.06307 , -0.14890761 , 114.70002 , 115.83281 , 0.0 , 1697121.90000 , 1738838.50000 , 277529.56541 
Tue Dec 23 09:41:23 2014 , 4.82603196165 , 0.014644393221 , 329.54810 , 338.99995 , -0.14889045 , 115.00001 , 116.19999 , 0.0 , 1697121.80000 , 1721586.00000 , 277538.54749 
Tue Dec 23 12:44:58 2014 , 5.84153224164 , 0.0177015463385 , 330.00124 , 339.00000 , -0.14529398 , 115.01000 , 116.19999 , 0.0 , 1666000.00000 , 1697121.50000 , 271550.54688 
Tue Dec 23 15:48:33 2014 , 5.66340457725 , 0.0171375159943 , 330.46823 , 338.67711 , -0.14707051 , 115.01000 , 116.92129 , 0.0 , 1672040.80000 , 1722578.30000 , 274562.51915 
Tue Dec 23 18:52:07 2014 , 4.89295970736 , 0.0147352752939 , 332.05757 , 338.95863 , -0.14882079 , 116.10000 , 116.98766 , 0.0 , 1697121.40000 , 1741035.50000 , 277574.49851 
Tue Dec 23 21:55:41 2014 , 4.90038982257 , 0.0147352752939 , 332.56181 , 338.60940 , -0.14882079 , 116.10000 , 117.12237 , 0.0 , 1697121.40000 , 1740997.10000 , 277574.49851 
Wed Dec 24 00:59:15 2014 , 4.74674678086 , 0.0142783229143 , 332.44428 , 338.74922 , -0.14882079 , 116.60000 , 117.05538 , 0.0 , 1701876.20000 , 1748386.00000 , 277574.49851 
Wed Dec 24 04:02:53 2014 , 4.84150471545 , 0.0147352752939 , 328.56561 , 337.29980 , -0.14882079 , 116.20000 , 116.50000 , 0.0 , 1697121.40000 , 1748386.00000 , 277574.49851 
Wed Dec 24 07:06:28 2014 , 4.84183242797 , 0.0147352752939 , 328.58785 , 337.00502 , -0.14882079 , 115.60001 , 116.49997 , 0.0 , 1697121.40000 , 1736259.00000 , 277574.49851 
Wed Dec 24 10:10:02 2014 , 4.84735167268 , 0.0147352752939 , 328.96241 , 336.46062 , -0.14882079 , 115.98181 , 116.50000 , 0.0 , 1697121.40000 , 1738609.90000 , 277574.49851 
Wed Dec 24 13:13:43 2014 , 4.81642009719 , 0.0147579948882 , 326.36006 , 331.71652 , -0.14880338 , 117.35068 , 118.95759 , 0.0 , 1697121.30000 , 1739215.80000 , 277583.49318 
Wed Dec 24 16:17:19 2014 , 4.72852634977 , 0.0147579948882 , 320.40439 , 326.04399 , -0.14880338 , 117.01466 , 118.99428 , 0.0 , 1697121.30000 , 1738753.30000 , 277583.49318 
Wed Dec 24 19:20:55 2014 , 4.72869901831 , 0.0147579948882 , 320.41609 , 326.39165 , -0.14880338 , 117.02600 , 118.82227 , 0.0 , 1697121.30000 , 1700000.00000 , 277583.49318 
Wed Dec 24 22:24:32 2014 , 4.72391964167 , 0.0147579948882 , 320.09224 , 326.26969 , -0.14880338 , 117.02612 , 118.81717 , 0.0 , 1697121.30000 , 1700000.00000 , 277583.49318 
Thu Dec 25 01:28:15 2014 , 4.72579449734 , 0.0147579948882 , 320.21928 , 326.26667 , -0.14880338 , 117.02616 , 118.81431 , 0.0 , 1697121.30000 , 1700000.00000 , 277583.49318 
Thu Dec 25 04:31:49 2014 , 4.3413570258 , 0.0135667407056 , 320.00000 , 326.25465 , -0.14880338 , 116.30000 , 118.29751 , 0.0 , 1709572.50000 , 1748386.00000 , 277583.49318 
Thu Dec 25 07:35:24 2014 , 4.2125388229 , 0.0131641838216 , 320.00000 , 326.23377 , -0.14880338 , 118.20003 , 119.00000 , 0.0 , 1713821.50000 , 1748386.00000 , 277583.49318 
Thu Dec 25 10:38:59 2014 , 4.51926865494 , 0.0141195879404 , 320.07086 , 326.21846 , -0.14880338 , 118.20000 , 119.49699 , 0.0 , 1703771.40000 , 1738753.30000 , 277583.49318 
Thu Dec 25 13:42:32 2014 , 4.61665180548 , 0.0144270368921 , 320.00000 , 329.80395 , -0.14880338 , 118.20000 , 119.06682 , 0.0 , 1700562.30000 , 1738838.50000 , 277583.49318 
Thu Dec 25 16:46:09 2014 , 4.42269026346 , 0.0138209070733 , 320.00000 , 329.78077 , -0.14880338 , 118.00000 , 118.70232 , 0.0 , 1706900.60000 , 1748000.00000 , 277583.49318 
Thu Dec 25 19:49:45 2014 , 4.63392580735 , 0.014481018148 , 320.00000 , 329.75692 , -0.14880338 , 117.62695 , 118.89500 , 0.0 , 1700000.10000 , 1747999.90000 , 277583.49318 
Thu Dec 25 22:53:19 2014 , 4.63392580735 , 0.014481018148 , 320.00000 , 329.73328 , -0.14880338 , 117.62696 , 118.89500 , 0.0 , 1700000.10000 , 1748386.00000 , 277583.49318 
Fri Dec 26 01:56:55 2014 , 3.21068103487 , 0.0100247938777 , 320.27402 , 329.71078 , -0.15219365 , 117.25418 , 118.71279 , 0.0 , 1748416.50000 , 1801262.40000 , 283625.40388 
Fri Dec 26 05:00:30 2014 , 3.21003223021 , 0.0100247938777 , 320.20930 , 329.68900 , -0.15219365 , 116.80000 , 117.93093 , 0.0 , 1748416.50000 , 1782093.20000 , 283625.40388 
Fri Dec 26 08:04:14 2014 , 3.98552520704 , 0.0124305945924 , 320.62225 , 333.32920 , -0.15047782 , 116.00001 , 117.14551 , 0.0 , 1722577.80000 , 1774642.60000 , 280622.41841 
Fri Dec 26 11:07:49 2014 , 4.66871757485 , 0.0145692962353 , 320.44908 , 333.30893 , -0.14873625 , 116.01168 , 117.30868 , 0.0 , 1700000.00000 , 1703297.40000 , 277619.4286 
Fri Dec 26 14:11:26 2014 , 4.78163194605 , 0.0148917769888 , 321.09210 , 336.95897 , -0.14870143 , 116.30001 , 118.20000 , 0.0 , 1697120.70000 , 1748416.10000 , 277637.41796 
Fri Dec 26 17:15:02 2014 , 4.79136178638 , 0.0148917769888 , 321.74547 , 336.88739 , -0.14870143 , 117.65900 , 118.20000 , 0.0 , 1697120.70000 , 1740222.20000 , 277637.41796 
Fri Dec 26 20:18:45 2014 , 4.33985997226 , 0.013460325905 , 322.41864 , 336.49689 , -0.14870143 , 116.71331 , 118.08743 , 0.0 , 1712101.70000 , 1748416.20000 , 277637.41796 
Fri Dec 26 23:22:25 2014 , 4.76705676824 , 0.0148917769888 , 320.11336 , 336.47499 , -0.14870143 , 116.00003 , 117.01550 , 0.0 , 1697120.70000 , 1737137.70000 , 277637.41796 
Sat Dec 27 02:26:00 2014 , 4.74791076712 , 0.0148237218323 , 320.29141 , 334.98381 , -0.14870143 , 115.57769 , 116.58051 , 0.0 , 1697827.00000 , 1729000.00000 , 277637.41796 
Sat Dec 27 05:29:36 2014 , 4.77746254633 , 0.0148917769888 , 320.81212 , 334.96110 , -0.14870143 , 116.00000 , 116.80000 , 0.0 , 1697120.70000 , 1706677.80000 , 277637.41796 
Sat Dec 27 08:33:12 2014 , 3.99956574542 , 0.0124982508218 , 320.01004 , 334.88246 , -0.15042584 , 115.83992 , 117.39766 , 0.0 , 1722577.60000 , 1753515.30000 , 280649.38935 
Sat Dec 27 11:36:48 2014 , 3.88079642987 , 0.01249826028 , 310.50693 , 320.04135 , -0.15042584 , 115.57755 , 116.88205 , 0.0 , 1722577.50000 , 1737137.70000 , 280649.38935 
Sat Dec 27 14:40:23 2014 , 3.91195571759 , 0.01249826028 , 313.00002 , 320.04136 , -0.15042584 , 115.51001 , 116.77217 , 0.0 , 1722577.50000 , 1738838.40000 , 280649.38935 
Sat Dec 27 17:44:00 2014 , 3.91636947821 , 0.01249826028 , 313.35317 , 320.04136 , -0.15042584 , 115.61202 , 116.73699 , 0.0 , 1722577.50000 , 1740531.50000 , 280649.38935 
Sat Dec 27 20:47:36 2014 , 4.27579801132 , 0.0136565934354 , 313.09404 , 319.00000 , -0.14868427 , 115.65739 , 116.83893 , 0.0 , 1710268.10000 , 1748416.10000 , 277646.40006 
Sat Dec 27 23:51:10 2014 , 3.92906284473 , 0.012520643977 , 313.80677 , 318.99999 , -0.15040868 , 115.10000 , 115.38462 , 0.0 , 1722577.40000 , 1770665.80000 , 280658.37128 
Sun Dec 28 02:54:45 2014 , 3.92558673835 , 0.012520643977 , 313.52914 , 319.00000 , -0.15040868 , 115.00000 , 115.10000 , 0.0 , 1722577.40000 , 1774642.30000 , 280658.37128 
Sun Dec 28 05:58:23 2014 , 3.91908727206 , 0.012520643977 , 313.01004 , 319.00000 , -0.15040868 , 114.70002 , 116.17436 , 0.0 , 1722577.40000 , 1774642.30000 , 280658.37128 
Sun Dec 28 09:01:59 2014 , 3.17380146773 , 0.01013658665 , 313.10357 , 319.00000 , -0.15210761 , 115.00371 , 116.49999 , 0.0 , 1748416.00000 , 1774642.30000 , 283670.34933 
Sun Dec 28 12:05:33 2014 , 3.18053280987 , 0.0101583897481 , 313.09419 , 321.00000 , -0.15209095 , 114.85165 , 116.39999 , 0.0 , 1748415.90000 , 1801261.70000 , 283679.32538 
Sun Dec 28 15:09:06 2014 , 4.58651623349 , 0.0146278311594 , 313.54725 , 321.00000 , -0.14977682 , 115.71212 , 116.40000 , 0.0 , 1701109.20000 , 1748415.80000 , 279670.26461 
Sun Dec 28 18:12:46 2014 , 4.58159543109 , 0.0146278311594 , 313.21085 , 321.00000 , -0.14977682 , 115.70025 , 116.49997 , 0.0 , 1701109.20000 , 1748415.80000 , 279670.26461 
Sun Dec 28 21:16:20 2014 , 3.19991880153 , 0.0102027490778 , 313.63300 , 321.00000 , -0.15205689 , 115.61518 , 116.50000 , 0.0 , 1748415.70000 , 1795752.40000 , 283697.30044 
Mon Dec 29 00:19:58 2014 , 2.13632131876 , 0.00681486922048 , 313.47943 , 321.00000 , -0.15205689 , 116.08145 , 116.58000 , 0.0 , 1785700.00000 , 1795700.00000 , 283697.30044 
Mon Dec 29 03:24:02 2014 , 3.58607803788 , 0.01142822464 , 313.79135 , 320.99997 , -0.1520352 , 115.98603 , 116.78178 , 0.0 , 1735649.90000 , 1788109.90000 , 283715.27663 
Mon Dec 29 06:27:39 2014 , 2.83742423723 , 0.00903609399633 , 314.01004 , 320.99909 , -0.15372133 , 115.57148 , 116.78177 , 0.0 , 1761684.60000 , 1813357.90000 , 286727.24739 
Mon Dec 29 09:31:14 2014 , 3.32628141278 , 0.0105742774671 , 314.56347 , 320.99997 , -0.15201842 , 115.59057 , 116.78177 , 0.0 , 1745000.00000 , 1761684.60000 , 283724.25708 
Mon Dec 29 12:34:50 2014 , 3.60522285061 , 0.011450188172 , 314.86145 , 320.99829 , -0.15201842 , 115.46938 , 117.31475 , 0.0 , 1735649.80000 , 1745000.00000 , 283724.25708 
Fri Jan 02 11:22:06 2015 , 4.63680657526 , 0.0147161876573 , 315.08205 , 320.00000 , -0.1519761 , 116.51169 , 117.36000 , 0.0 , 1702137.80000 , 1741000.00000 , 283733.24379 
Fri Jan 02 14:25:43 2015 , 4.21850796698 , 0.0133873687803 , 315.11106 , 319.99999 , -0.15025322 , 116.81749 , 117.90000 , 0.0 , 1715529.50000 , 1741000.00000 , 280730.25745 
Fri Jan 02 17:29:20 2015 , 4.62208012185 , 0.0146593029373 , 315.30013 , 319.99999 , -0.14850449 , 116.54791 , 118.12000 , 0.0 , 1702137.80000 , 1741000.00000 , 277727.25955 
Fri Jan 02 20:32:55 2015 , 4.22853688344 , 0.0134098445745 , 315.33079 , 319.99999 , -0.15023599 , 117.26967 , 118.17000 , 0.0 , 1715529.40000 , 1741379.30000 , 280739.2404 
Fri Jan 02 23:36:31 2015 , 4.1972813518 , 0.0134098445745 , 313.00000 , 319.98505 , -0.15023599 , 117.72514 , 118.88888 , 0.0 , 1715529.40000 , 1725000.00000 , 280739.2404 
Sat Jan 03 02:40:08 2015 , 4.47935724838 , 0.0146818104889 , 305.09570 , 319.96872 , -0.14848726 , 124.87000 , 127.50000 , 0.0 , 1702137.80000 , 1725000.00000 , 277736.24267 
Sat Jan 03 05:43:42 2015 , 4.48638901756 , 0.0146758481365 , 305.69879 , 319.94691 , -0.14848726 , 127.16504 , 129.38599 , 0.0 , 1702200.00000 , 1725000.00000 , 277736.24267 
Sat Jan 03 08:47:36 2015 , 4.02972471985 , 0.0134323203634 , 300.00213 , 319.99804 , -0.15021876 , 129.42502 , 131.99998 , 0.0 , 1715529.30000 , 1747489.20000 , 280748.22334 
Sat Jan 03 11:51:10 2015 , 4.41472397684 , 0.0146983554952 , 300.35496 , 319.99727 , -0.14847003 , 131.02400 , 133.45604 , 0.0 , 1702200.00000 , 1725000.00000 , 277745.22579 
Mon Jan 05 11:04:50 2015 , 4.21354864198 , 0.0168541264772 , 250.00101 , 278.00000 , -0.14842657 , 129.07000 , 130.81600 , 0.0 , 1680500.00000 , 1717777.00000 , 277754.21043 
Mon Jan 05 14:08:28 2015 , 4.20098804155 , 0.0168038842785 , 250.00101 , 277.99911 , -0.14490288 , 129.45605 , 131.33231 , 0.0 , 1680500.00000 , 1690176.50000 , 271748.21737 
Mon Jan 05 17:12:08 2015 , 4.16660949211 , 0.0166591079609 , 250.11000 , 272.99999 , -0.14488539 , 130.21904 , 131.78603 , 0.0 , 1682243.60000 , 1715135.50000 , 271757.19781 
Mon Jan 05 20:15:49 2015 , 4.14649193308 , 0.0159480452831 , 260.00001 , 290.37344 , -0.14662563 , 129.98300 , 131.83899 , 0.0 , 1690176.20000 , 1717870.80000 , 274778.15671 
Mon Jan 05 23:19:28 2015 , 4.86493053038 , 0.018358227031 , 265.00002 , 292.98320 , -0.14485067 , 129.54801 , 131.67098 , 0.0 , 1665198.20000 , 1715528.80000 , 271775.16156 
Tue Jan 06 02:23:02 2015 , 5.22638597727 , 0.0196480675837 , 266.00000 , 292.96036 , -0.14304909 , 129.90002 , 131.33900 , 0.0 , 1651978.30000 , 1690176.10000 , 268772.1738 
Tue Jan 06 05:26:39 2015 , 4.8894479887 , 0.0183813820341 , 266.00002 , 292.99143 , -0.14483292 , 130.50001 , 131.93460 , 0.0 , 1665198.10000 , 1715135.20000 , 271784.14564 
Tue Jan 06 08:30:15 2015 , 4.88896876848 , 0.0183795804545 , 266.00002 , 292.96907 , -0.14303134 , 131.34488 , 131.34489 , 0.0 , 1665198.10000 , 1690176.00000 , 268781.15806 
Tue Jan 06 11:33:50 2015 , 4.74833517731 , 0.0179182459521 , 265.00000 , 278.00001 , -0.14328291 , 131.84801 , 132.75000 , 0.0 , 1670000.00000 , 1690176.00000 , 269205.93044 
Tue Jan 06 14:37:28 2015 , 5.21321850313 , 0.019379993715 , 269.00001 , 292.99246 , -0.1429961 , 131.82865 , 132.92645 , 0.0 , 1655410.70000 , 1660000.00000 , 268799.12296 
Tue Jan 06 17:41:05 2015 , 4.96936568904 , 0.0184734777112 , 269.00001 , 292.97318 , -0.14476244 , 133.46588 , 134.60994 , 0.0 , 1665197.70000 , 1715528.30000 , 271820.07473 
Tue Jan 06 20:44:40 2015 , 4.32671098725 , 0.016084426864 , 269.00001 , 292.98120 , -0.14523801 , 132.52763 , 133.73147 , 0.0 , 1690175.60000 , 1724963.20000 , 272663.24652 
Tue Jan 06 23:48:14 2015 , 4.70598226977 , 0.0174943572298 , 269.00001 , 292.99442 , -0.14474495 , 133.78894 , 134.07989 , 0.0 , 1675482.10000 , 1715134.80000 , 271829.05518 
Wed Jan 07 02:51:49 2015 , 4.95921729799 , 0.0184357513518 , 269.00001 , 292.99056 , -0.14472746 , 132.71356 , 134.40578 , 0.0 , 1666049.80000 , 1715528.10000 , 271838.03564 
Wed Jan 07 05:55:30 2015 , 4.33932912943 , 0.016131334454 , 269.00001 , 292.98486 , -0.14648493 , 133.51599 , 134.84496 , 0.0 , 1690175.40000 , 1724999.90000 , 274850.00982 
Wed Jan 07 08:59:05 2015 , 4.54542864759 , 0.0168975042661 , 269.00000 , 292.97339 , -0.14366276 , 133.21075 , 134.99954 , 0.0 , 1682243.50000 , 1715134.60000 , 270101.46092 
Wed Jan 07 12:02:40 2015 , 4.73130119452 , 0.0168975042661 , 280.00000 , 292.96170 , -0.14366276 , 133.85213 , 135.00000 , 0.0 , 1682243.50000 , 1713156.50000 , 270101.46092 
Wed Jan 07 15:06:15 2015 , 4.5272056307 , 0.0161685915382 , 280.00000 , 302.39655 , -0.14542023 , 136.51416 , 137.46108 , 0.0 , 1690175.30000 , 1724999.40000 , 273113.43492 
Wed Jan 07 18:09:58 2015 , 5.06910096125 , 0.0174796578843 , 290.00001 , 299.99075 , -0.14364527 , 136.57438 , 137.48555 , 0.0 , 1676403.80000 , 1715527.90000 , 270110.44138 
Wed Jan 07 21:13:33 2015 , 4.69550741731 , 0.0161914043289 , 290.00001 , 299.97189 , -0.14540274 , 135.97210 , 138.15092 , 0.0 , 1690175.20000 , 1717870.90000 , 273122.41521 
Thu Jan 08 00:17:16 2015 , 4.69550741731 , 0.0161914043289 , 290.00001 , 299.94475 , -0.14540274 , 136.80566 , 136.80570 , 0.0 , 1690175.20000 , 1722616.70000 , 273122.41521 
Thu Jan 08 03:20:49 2015 , 4.69557963097 , 0.0161914043289 , 290.00447 , 299.91872 , -0.14540274 , 136.80857 , 137.89999 , 0.0 , 1690175.20000 , 1719054.90000 , 273122.41521 
Thu Jan 08 06:24:30 2015 , 5.28099224237 , 0.0182103180771 , 290.00000 , 299.89662 , -0.14362778 , 138.13278 , 139.45740 , 0.0 , 1669071.90000 , 1715172.00000 , 270119.42185 
Thu Jan 08 09:28:11 2015 , 4.54636853781 , 0.0162370299123 , 280.00001 , 299.87373 , -0.14536776 , 139.53086 , 140.00000 , 0.0 , 1690175.00000 , 1719054.90000 , 273140.37579 
Thu Jan 08 12:31:46 2015 , 4.55268379708 , 0.0162595844089 , 280.00001 , 299.99956 , -0.14535053 , 139.69207 , 140.00000 , 0.0 , 1690174.90000 , 1715527.60000 , 273149.35896 
Thu Jan 08 15:35:21 2015 , 4.98461269057 , 0.0178021875448 , 280.00001 , 299.98710 , -0.14357557 , 140.47855 , 141.90935 , 0.0 , 1674000.00000 , 1715527.50000 , 270146.36613 
Thu Jan 08 18:38:55 2015 , 4.8559844394 , 0.0173428009499 , 280.00001 , 299.96421 , -0.14355808 , 139.65538 , 141.42132 , 0.0 , 1679017.20000 , 1715527.40000 , 270155.34661 
Thu Jan 08 21:42:31 2015 , 4.39327248674 , 0.0156902583208 , 280.00001 , 298.99586 , -0.14355808 , 141.42866 , 142.61051 , 0.0 , 1696440.60000 , 1715527.40000 , 270155.34661 
Fri Jan 09 00:46:06 2015 , 4.39327248674 , 0.0156902583208 , 280.00001 , 298.99461 , -0.14355808 , 142.12299 , 143.71100 , 0.0 , 1696440.60000 , 1715527.40000 , 270155.34661 
Fri Jan 09 03:49:46 2015 , 4.39329135396 , 0.0156902489336 , 280.00138 , 298.97698 , -0.14355808 , 139.83502 , 141.50000 , 0.0 , 1696440.70000 , 1715527.40000 , 270155.34661 
Fri Jan 09 06:53:26 2015 , 4.44529057169 , 0.0157082545234 , 282.99074 , 292.99028 , -0.14531555 , 140.84193 , 141.82647 , 0.0 , 1696440.60000 , 1740864.20000 , 273167.31956 
Fri Jan 09 09:57:04 2015 , 4.614229805 , 0.0163052100078 , 282.99113 , 289.99877 , -0.14531555 , 141.14372 , 142.00000 , 0.0 , 1690174.70000 , 1696440.50000 , 273167.31956 
Fri Jan 09 13:00:40 2015 , 4.99637270512 , 0.0176553092124 , 282.99548 , 289.99563 , -0.14354059 , 141.32766 , 142.00000 , 0.0 , 1676000.00000 , 1696440.40000 , 270164.32708 
Fri Jan 09 16:04:15 2015 , 4.45201910204 , 0.0157310571149 , 283.00826 , 297.49998 , -0.14529806 , 142.50422 , 145.05954 , 0.0 , 1696440.40000 , 1727923.50000 , 273176.29985 
Fri Jan 09 19:07:55 2015 , 4.70086703457 , 0.0163508356034 , 287.50011 , 299.98231 , -0.14528057 , 144.00582 , 145.42236 , 0.0 , 1690174.50000 , 1732930.90000 , 273185.28015 
Fri Jan 09 22:11:30 2015 , 4.35963466485 , 0.0154035547135 , 283.02783 , 297.99998 , -0.14350561 , 142.61178 , 145.13329 , 0.0 , 1700231.00000 , 1715527.10000 , 270182.28803 
Sat Jan 10 01:15:09 2015 , 4.37964481456 , 0.0154175924792 , 284.06801 , 297.99995 , -0.14526308 , 143.30156 , 144.97862 , 0.0 , 1700231.00000 , 1732930.90000 , 273194.26045 
Sat Jan 10 04:18:45 2015 , 4.53567973592 , 0.0163736484051 , 277.01094 , 297.99998 , -0.14526308 , 147.09871 , 148.50000 , 0.0 , 1690174.40000 , 1740979.70000 , 273194.26045 
Sat Jan 10 07:22:19 2015 , 4.53599640228 , 0.0163736484051 , 277.03028 , 297.99998 , -0.14526308 , 162.31000 , 165.78775 , 0.0 , 1690174.40000 , 1725174.20000 , 273194.26045 
Sat Jan 10 10:25:52 2015 , 4.50364682139 , 0.0163736484051 , 275.05457 , 295.98998 , -0.14526308 , 163.50996 , 165.50000 , 0.0 , 1690174.40000 , 1725174.20000 , 273194.26045 
Sat Jan 10 13:29:28 2015 , 4.5491316705 , 0.0163736484051 , 277.83250 , 279.66750 , -0.14526308 , 148.06107 , 164.89999 , 0.0 , 1690174.40000 , 1724930.90000 , 273194.26045 
Sat Jan 10 16:33:03 2015 , 4.49717661049 , 0.0163736484051 , 274.65941 , 277.78000 , -0.14526308 , 163.65800 , 165.87604 , 0.0 , 1690174.40000 , 1724930.90000 , 273194.26045 
Sat Jan 10 19:36:41 2015 , 4.49151624023 , 0.0163736484051 , 274.31371 , 299.97994 , -0.14526308 , 164.75566 , 165.50000 , 0.0 , 1690174.40000 , 1724930.80000 , 273194.26045 
Sat Jan 10 22:40:17 2015 , 5.04471973676 , 0.0185823496208 , 271.47911 , 299.96985 , -0.14453784 , 152.09401 , 156.69479 , 0.0 , 1667422.60000 , 1715527.00000 , 271990.29069 
Sun Jan 11 01:43:54 2015 , 5.02011200241 , 0.0186563311501 , 269.08356 , 299.89957 , -0.14453784 , 152.00004 , 155.67480 , 0.0 , 1666666.70000 , 1715527.00000 , 271990.29069 
Sun Jan 11 04:47:28 2015 , 5.01869669349 , 0.0186495161516 , 269.10600 , 299.89949 , -0.14347063 , 148.15801 , 150.70083 , 0.0 , 1666666.70000 , 1715526.90000 , 270200.24899 
Sun Jan 11 07:51:04 2015 , 5.01965061624 , 0.0186495161516 , 269.15715 , 299.98996 , -0.14347063 , 148.54280 , 149.96518 , 0.0 , 1666666.70000 , 1715526.90000 , 270200.24899 
