Timestamp, net profit USD, net profit BTC, BTC/USD, differential BTC , LTC/BTC, differential LTC,  DOGE/BTC, differential DOGE , TIPS/LTC, differential TIPS , MOON/LTC , differential MOON
Wed Oct 08 10:54:22 2014 , 25.1003115224 , 0.0758317568653 , 331.0 , -0.03065043 , 0.01134597 , 0 , 8.7e-07 , 122393.318236 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 08 13:57:59 2014 , 24.9750426229 , 0.0746080436829 , 334.75 , -0.03108078 , 0.01140015 , 0 , 8.6e-07 , 122893.981027 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 08 17:01:36 2014 , 24.9768609061 , 0.0746134754477 , 334.75 , -0.03107593 , 0.01132659 , 0 , 8.6e-07 , 122894.657497 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 08 20:05:12 2014 , 21.5139515361 , 0.063517320233 , 338.71 , -0.03304774 , 0.01113087 , 0 , 7.7e-07 , 125409.169134 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 09 23:03:51 2014 , 26.2438061337 , 0.0723967065757 , 362.5 , -0.03337486 , 0.01067458 , 0 , 8.4e-07 , 125918.531638 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 02:07:54 2014 , 24.5142256459 , 0.0673541753102 , 363.96 , -0.03258065 , 0.01055948 , 0 , 8e-07 , 124918.531638 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 05:11:32 2014 , 24.1761601443 , 0.0661056549938 , 365.72 , -0.03297559 , 0.01061424 , 0 , 7.9e-07 , 125419.29746 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 08:17:14 2014 , 23.7171182841 , 0.0648504820192 , 365.72 , -0.03336657 , 0.01064078 , 0 , 7.8e-07 , 125919.29746 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 11:20:56 2014 , 23.1078716552 , 0.0635914790446 , 363.38 , -0.03375138 , 0.01060112 , 0 , 7.7e-07 , 126419.29746 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 14:24:31 2014 , 22.4756447954 , 0.0623371094033 , 360.55 , -0.03412343 , 0.01058999 , 0 , 7.6e-07 , 126921.762373 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 17:28:09 2014 , 22.7997560283 , 0.063606517027 , 358.45 , -0.03373824 , 0.010654 , 0 , 7.7e-07 , 126421.762373 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 20:31:53 2014 , 21.4507274754 , 0.059843011509 , 358.45 , -0.03482604 , 0.01051519 , 0 , 7.4e-07 , 127931.150688 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 10 23:35:32 2014 , 21.5235228272 , 0.0600460952076 , 358.45 , -0.03462486 , 0.01042891 , 0 , 7.4e-07 , 127933.723254 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 02:39:08 2014 , 21.9117302834 , 0.0613310109537 , 357.27 , -0.03424492 , 0.01036901 , 0 , 7.5e-07 , 127434.574605 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 05:42:45 2014 , 21.7750757418 , 0.0613313309537 , 355.04 , -0.0342446 , 0.0104637 , 0 , 7.5e-07 , 127434.574605 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 08:46:22 2014 , 22.2294295707 , 0.0626110566997 , 355.04 , -0.03423984 , 0.01041941 , 0 , 7.6e-07 , 127435.390394 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 11:49:59 2014 , 22.2075444918 , 0.0626217310769 , 354.63 , -0.03404415 , 0.01049984 , 0 , 7.6e-07 , 127191.948785 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 14:53:37 2014 , 22.6614889221 , 0.0639017819195 , 354.63 , -0.03384034 , 0.0104258 , 0 , 7.7e-07 , 126937.820675 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 17:57:16 2014 , 22.671044973 , 0.0639287284579 , 354.63 , -0.03381643 , 0.0103953 , 0 , 7.7e-07 , 126941.764231 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 11 21:00:53 2014 , 23.1212894775 , 0.0651983461002 , 354.63 , -0.03342623 , 0.01044857 , 0 , 7.8e-07 , 126441.764231 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 00:04:26 2014 , 23.0102402517 , 0.0652199207838 , 352.81 , -0.03340707 , 0.01042602 , 0 , 7.8e-07 , 126444.859979 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 03:08:00 2014 , 22.9690942444 , 0.0652253137708 , 352.15 , -0.0334023 , 0.01044764 , 0 , 7.8e-07 , 126445.658681 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 06:11:35 2014 , 22.5239936931 , 0.063961362184 , 352.15 , -0.03378741 , 0.01044756 , 0 , 7.7e-07 , 126946.457382 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 09:15:08 2014 , 22.9730076828 , 0.0652364267578 , 352.15 , -0.03339242 , 0.01045999 , 0 , 7.8e-07 , 126447.239433 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 12:18:42 2014 , 23.0871714296 , 0.0652364267578 , 353.9 , -0.03339242 , 0.01049991 , 0 , 7.8e-07 , 126447.239433 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 15:22:17 2014 , 23.8658554265 , 0.0665064941522 , 358.85 , -0.03299243 , 0.01040001 , 0 , 7.9e-07 , 125948.005256 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 18:25:50 2014 , 24.1870531524 , 0.0665119019727 , 363.65 , -0.03298764 , 0.01033466 , 0 , 7.9e-07 , 125948.787307 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 12 21:29:25 2014 , 23.2693465336 , 0.063988303406 , 363.65 , -0.03376348 , 0.01027902 , 0 , 7.7e-07 , 126950.36806 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 00:33:01 2014 , 23.731074277 , 0.0652580070866 , 363.65 , -0.03337328 , 0.01038488 , 0 , 7.8e-07 , 126450.36806 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 03:36:35 2014 , 22.8117451314 , 0.0627299467384 , 363.65 , -0.03413418 , 0.01029002 , 0 , 7.6e-07 , 127452.79834 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 06:40:08 2014 , 22.8437374043 , 0.0627299467384 , 364.16 , -0.03413418 , 0.01026502 , 0 , 7.6e-07 , 127452.79834 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 09:43:42 2014 , 22.4872801634 , 0.0614608072685 , 365.88 , -0.03412943 , 0.0102 , 0 , 7.5e-07 , 127453.649691 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 12:47:17 2014 , 22.1752888073 , 0.0601853407716 , 368.45 , -0.03450099 , 0.0101627 , 0 , 7.4e-07 , 127954.501043 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 15:50:51 2014 , 22.8447247159 , 0.061465075782 , 371.67 , -0.0341258 , 0.0100786 , 0 , 7.5e-07 , 127454.501043 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 18:54:25 2014 , 22.2461818275 , 0.0589521460342 , 377.36 , -0.03482613 , 0.01001114 , 0 , 7.3e-07 , 128463.391828 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 13 21:57:59 2014 , 22.2482101375 , 0.0589575210342 , 377.36 , -0.03482139 , 0.00996765 , 0 , 7.3e-07 , 128464.261691 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 14 01:01:33 2014 , 21.819537619 , 0.0576839676916 , 378.26 , -0.03553282 , 0.00995895 , 0 , 7.2e-07 , 129467.760683 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 15 17:53:27 2014 , 22.0938608613 , 0.0565885328005 , 390.43 , -0.03711308 , 0.01022283 , 0 , 7.1e-07 , 131974.102536 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 15 20:57:06 2014 , 20.4408343067 , 0.0526147601201 , 388.5 , -0.03679009 , 0.01022645 , 0 , 6.8e-07 , 131477.720765 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 16 00:00:42 2014 , 19.9321898829 , 0.051305508064 , 388.5 , -0.03712091 , 0.01024452 , 0 , 6.7e-07 , 131979.728454 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 16 03:04:15 2014 , 20.4167728022 , 0.0526395421084 , 387.86 , -0.03676876 , 0.01030936 , 0 , 6.8e-07 , 131482.797218 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 16 12:25:16 2014 , 18.944039943 , 0.0500159466233 , 378.76 , -0.03742471 , 0.01041743 , 0 , 6.6e-07 , 132485.843369 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 16 17:09:14 2014 , 18.8221888389 , 0.0500151166233 , 376.33 , -0.03709554 , 0.01050724 , 0 , 6.6e-07 , 131985.843369 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 16 20:13:10 2014 , 19.8216995278 , 0.0526710587191 , 376.33 , -0.03674134 , 0.01050786 , 0 , 6.8e-07 , 131488.821646 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 17 11:18:25 2014 , -32.4583859763 , -0.0879440391684 , 369.08 , -0.0930143 , 0.00835036 , 0 , 6.8e-07 , 7456.2659288 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 17 18:41:20 2014 , 19.2573182424 , 0.0513871067175 , 374.75 , -0.03671376 , 0.010454 , 0 , 6.7e-07 , 131493.830922 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 17 21:45:01 2014 , 19.2568875682 , 0.0513859574867 , 374.75 , -0.03638127 , 0.01050783 , 0 , 6.7e-07 , 130995.861921 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 00:48:37 2014 , 18.7700448835 , 0.0500868442522 , 374.75 , -0.03670245 , 0.01047299 , 0 , 6.6e-07 , 131498.930685 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 03:52:11 2014 , 18.277310727 , 0.0487720099453 , 374.75 , -0.03702797 , 0.01046686 , 0 , 6.5e-07 , 131999.969147 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 06:55:46 2014 , 18.7720443189 , 0.0500921796368 , 374.75 , -0.0366978 , 0.01053927 , 0 , 6.6e-07 , 131499.969147 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 09:59:22 2014 , 18.4397837027 , 0.0487773349453 , 378.04 , -0.03702332 , 0.01050203 , 0 , 6.5e-07 , 132001.007608 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 13:02:58 2014 , 19.6025966561 , 0.0514233910182 , 381.2 , -0.03634866 , 0.01039192 , 0 , 6.7e-07 , 131003.061221 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 16:06:32 2014 , 18.680839786 , 0.0489668146423 , 381.5 , -0.03683651 , 0.01037001 , 0 , 6.5e-07 , 132005.114834 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 19:10:09 2014 , 19.1845041541 , 0.0502870357906 , 381.5 , -0.03650634 , 0.0103899 , 0 , 6.6e-07 , 131505.114834 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 18 22:13:41 2014 , 18.6828712735 , 0.0489721396423 , 381.5 , -0.03683186 , 0.01040399 , 0 , 6.5e-07 , 132006.153296 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 01:17:14 2014 , 18.1807584059 , 0.0476522381093 , 381.53 , -0.03715238 , 0.01034209 , 0 , 6.4e-07 , 132507.215796 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 04:20:47 2014 , 18.2031549578 , 0.0476522381093 , 382.0 , -0.03715238 , 0.01029557 , 0 , 6.4e-07 , 132507.215796 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 07:24:23 2014 , 17.7594811653 , 0.0463379459514 , 383.26 , -0.03745797 , 0.01030168 , 0 , 6.3e-07 , 133009.390399 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 10:27:57 2014 , 17.8048073725 , 0.0463485809514 , 384.15 , -0.03744802 , 0.0102484 , 0 , 6.3e-07 , 133010.477701 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 13:31:32 2014 , 17.2939090864 , 0.0450186361744 , 384.15 , -0.03775855 , 0.01034748 , 0 , 6.2e-07 , 133511.590604 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 16:26:09 2014 , 16.7720110159 , 0.0436975952683 , 383.82 , -0.03774517 , 0.01024224 , 0 , 6.1e-07 , 133512.729948 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 19:29:44 2014 , 17.2885458747 , 0.0450433689613 , 383.82 , -0.03773592 , 0.01024774 , 0 , 6.2e-07 , 133514.982196 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 19 22:33:24 2014 , 16.7761481621 , 0.0437083741393 , 383.82 , -0.03804146 , 0.0103534 , 0 , 6.1e-07 , 134016.12154 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 01:36:58 2014 , 16.1234918191 , 0.0423833968222 , 380.42 , -0.03832841 , 0.01028947 , 0 , 6e-07 , 134519.678037 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 04:40:32 2014 , 16.0664897625 , 0.0423940307205 , 378.98 , -0.03831921 , 0.01026998 , 0 , 6e-07 , 134522.067868 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 07:44:07 2014 , 16.5827465367 , 0.0437585669642 , 378.96 , -0.03799703 , 0.01025999 , 0 , 6.1e-07 , 134025.568794 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 10:47:46 2014 , 15.5671666901 , 0.0410786539216 , 378.96 , -0.03858853 , 0.01018967 , 0 , 5.9e-07 , 135029.125291 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 13:51:22 2014 , 16.5948461086 , 0.0437904953257 , 378.96 , -0.03796939 , 0.01028535 , 0 , 6.1e-07 , 134032.598895 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 16:55:00 2014 , 16.5968590178 , 0.0437958069924 , 378.96 , -0.03796479 , 0.01026857 , 0 , 6.1e-07 , 134033.765561 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 19:58:42 2014 , 16.5866088761 , 0.0438011219924 , 378.68 , -0.03796017 , 0.01021435 , 0 , 6.1e-07 , 134034.904906 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 20 23:02:16 2014 , 16.5342437043 , 0.0438062836591 , 377.44 , -0.03826072 , 0.01027274 , 0 , 6.1e-07 , 134536.071572 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 02:05:51 2014 , 16.5473855894 , 0.0438062836591 , 377.74 , -0.03826072 , 0.01021866 , 0 , 6.1e-07 , 134536.071572 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 05:09:33 2014 , 16.5338056414 , 0.0438062836591 , 377.43 , -0.03826072 , 0.01030707 , 0 , 6.1e-07 , 134536.071572 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 08:13:08 2014 , 16.5395004583 , 0.0438062836591 , 377.56 , -0.03826072 , 0.01032063 , 0 , 6.1e-07 , 134536.071572 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 11:16:44 2014 , 16.6030777047 , 0.0438307225574 , 378.8 , -0.03884701 , 0.01016975 , 0 , 6.1e-07 , 135537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 14:20:20 2014 , 16.6030777047 , 0.0438307225574 , 378.8 , -0.03884701 , 0.01017 , 0 , 6.1e-07 , 135537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 17:23:53 2014 , 16.6032898327 , 0.0438312825574 , 378.8 , -0.03884645 , 0.01027976 , 0 , 6.1e-07 , 135537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 20:27:33 2014 , 16.6034375647 , 0.0438316725574 , 378.8 , -0.03884606 , 0.01026658 , 0 , 6.1e-07 , 135537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 21 23:31:07 2014 , 16.6034375647 , 0.0438316725574 , 378.8 , -0.03884606 , 0.01025191 , 0 , 6.1e-07 , 135537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 22 02:34:44 2014 , 16.6034375647 , 0.0438316725574 , 378.8 , -0.03884606 , 0.010255 , 0 , 6.1e-07 , 135537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 22 05:38:24 2014 , 16.7115726125 , 0.0438370825574 , 381.22 , -0.03853565 , 0.01024786 , 0 , 6.1e-07 , 135037.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 22 08:42:06 2014 , 16.7657559868 , 0.0440925625574 , 380.24 , -0.03553517 , 0.01016507 , 0 , 6.1e-07 , 130537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 22 11:45:43 2014 , 16.8111535062 , 0.0442561825574 , 379.86 , -0.03537155 , 0.01014789 , 0 , 6.1e-07 , 130537.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 22 14:49:21 2014 , 16.9362124756 , 0.0446924725574 , 378.95 , -0.03280026 , 0.01016992 , 0 , 6.1e-07 , 127037.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 25 17:50:02 2014 , 15.4908579131 , 0.0446924725574 , 346.61 , -0.03280026 , 0.0105357 , 0 , 6.1e-07 , 127037.266487 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 25 18:02:22 2014 , 20.326735881 , 0.0586444011453 , 346.61 , -0.03354555 , 0.01055246 , 0 , 7.2e-07 , 128041.598813 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Oct 25 21:06:17 2014 , 19.8848545808 , 0.0573695351572 , 346.61 , -0.03389629 , 0.01054809 , 0 , 7.1e-07 , 128543.415714 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 26 00:09:59 2014 , 19.4430868809 , 0.0560949969155 , 346.61 , -0.03423733 , 0.01057769 , 0 , 7e-07 , 129046.181308 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 26 03:13:32 2014 , 19.8904362397 , 0.0573856387286 , 346.61 , -0.03388215 , 0.0105909 , 0 , 7.1e-07 , 128546.181308 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 26 06:18:44 2014 , 20.0593051212 , 0.0573910080143 , 349.52 , -0.03387744 , 0.01053944 , 0 , 7.1e-07 , 128547.109879 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 26 09:22:22 2014 , 20.1157083523 , 0.0573963773 , 350.47 , -0.03387273 , 0.01057015 , 0 , 7.1e-07 , 128548.038451 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 26 12:25:54 2014 , 19.7438046343 , 0.0561110769155 , 351.87 , -0.0342232 , 0.01059 , 0 , 7e-07 , 129048.967022 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sun Oct 26 21:00:44 2014 , 20.1997785251 , 0.0574069358715 , 351.87 , -0.03421849 , 0.0105599 , 0 , 7.1e-07 , 129049.895594 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 00:04:21 2014 , 20.69684024 , 0.0586927948274 , 352.63 , -0.03350313 , 0.01056 , 0 , 7.2e-07 , 128049.895594 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 03:08:04 2014 , 20.1547069518 , 0.0574175458715 , 351.02 , -0.03385417 , 0.01064 , 0 , 7.1e-07 , 128551.712495 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 06:11:40 2014 , 20.0737482121 , 0.0574175458715 , 349.61 , -0.03385417 , 0.01086769 , 0 , 7.1e-07 , 128551.712495 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 09:15:21 2014 , 20.0415943864 , 0.0574175458715 , 349.05 , -0.03385417 , 0.01082503 , 0 , 7.1e-07 , 128551.712495 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 12:19:01 2014 , 20.0147555843 , 0.0574229108715 , 348.55 , -0.03384945 , 0.01081372 , 0 , 7.1e-07 , 128552.620946 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 18:16:47 2014 , 20.0165643098 , 0.0574281001572 , 348.55 , -0.03419992 , 0.01080918 , 0 , 7.1e-07 , 129053.549517 , 1.2e-07 , 0 , 1.8e-07 , 0 
Mon Oct 27 21:20:43 2014 , 20.4662633733 , 0.0587182997369 , 348.55 , -0.03348091 , 0.01081073 , 0 , 7.2e-07 , 128054.457968 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 28 10:52:56 2014 , 20.1841281927 , 0.0574637101572 , 351.25 , -0.0327456 , 0.01085998 , 0 , 7.1e-07 , 127055.366419 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 28 13:56:32 2014 , 21.0785801105 , 0.0600101924855 , 351.25 , -0.03274086 , 0.01089 , 0 , 7.3e-07 , 127056.236282 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 28 17:00:07 2014 , 20.6324215306 , 0.0587399901227 , 351.25 , -0.03346178 , 0.01088974 , 0 , 7.2e-07 , 128058.014059 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 28 20:03:43 2014 , 20.6863205518 , 0.058834813856 , 351.6 , -0.03337936 , 0.01086321 , 0 , 7.2e-07 , 128075.241467 , 1.2e-07 , 0 , 1.8e-07 , 0 
Tue Oct 28 23:07:17 2014 , 20.1491661367 , 0.0575542464414 , 350.09 , -0.03373482 , 0.01090395 , 0 , 7.1e-07 , 128576.149917 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 02:10:51 2014 , 20.1510443695 , 0.0575596114414 , 350.09 , -0.0337301 , 0.01090798 , 0 , 7.1e-07 , 128577.058368 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 05:14:26 2014 , 19.7028500173 , 0.0562793853504 , 350.09 , -0.03407587 , 0.0108768 , 0 , 7e-07 , 129078.936215 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 08:18:02 2014 , 20.0265657131 , 0.0575757286981 , 347.83 , -0.03371599 , 0.01087015 , 0 , 7.1e-07 , 128579.88549 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 11:21:35 2014 , 19.3688638959 , 0.0562901098432 , 344.09 , -0.03406646 , 0.01107498 , 0 , 7e-07 , 129080.814062 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 14:25:10 2014 , 19.790623377 , 0.0575810979838 , 343.7 , -0.03371128 , 0.01104864 , 0 , 7.1e-07 , 128580.814062 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 17:28:43 2014 , 20.1967085784 , 0.0588670861244 , 343.09 , -0.0333511 , 0.01102999 , 0 , 7.2e-07 , 128080.814062 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 20:32:18 2014 , 20.4468406925 , 0.0601643098206 , 339.85 , -0.03260728 , 0.01115 , 0 , 7.3e-07 , 127084.369617 , 1.2e-07 , 0 , 1.8e-07 , 0 
Wed Oct 29 23:36:01 2014 , 20.0168905459 , 0.0588991924258 , 339.85 , -0.03332346 , 0.01117267 , 0 , 7.2e-07 , 128087.017258 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 02:39:42 2014 , 20.0187121419 , 0.0589045524258 , 339.85 , -0.03331874 , 0.01111887 , 0 , 7.2e-07 , 128087.906147 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 05:43:17 2014 , 19.5040624204 , 0.0576241983643 , 338.47 , -0.03367386 , 0.01111119 , 0 , 7.1e-07 , 128588.814598 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 08:46:50 2014 , 18.9325496379 , 0.0563384902183 , 336.05 , -0.03402433 , 0.01114916 , 0 , 7e-07 , 129089.743169 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 11:50:25 2014 , 18.8076758946 , 0.0563492102184 , 333.77 , -0.03401491 , 0.0111 , 0 , 7e-07 , 129091.600312 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 14:54:00 2014 , 18.9272474625 , 0.0563545747111 , 335.86 , -0.03401021 , 0.01102301 , 0 , 7e-07 , 129092.549587 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 17:57:35 2014 , 18.7178457655 , 0.0550638242152 , 339.93 , -0.03435569 , 0.01095998 , 0 , 6.9e-07 , 129593.498863 , 1.2e-07 , 0 , 1.8e-07 , 0 
Thu Oct 30 21:01:10 2014 , 18.7211242904 , 0.0550734689211 , 339.93 , -0.03434737 , 0.0109823 , 0 , 6.9e-07 , 129595.418726 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 00:04:46 2014 , 18.7229428159 , 0.055078818627 , 339.93 , -0.03434269 , 0.011001 , 0 , 6.9e-07 , 129596.389314 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 03:08:27 2014 , 18.7804657705 , 0.055248038627 , 339.93 , -0.03417347 , 0.01097 , 0 , 6.9e-07 , 129596.389314 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 06:12:00 2014 , 19.221142148 , 0.0565444125201 , 339.93 , -0.03382306 , 0.01103529 , 0 , 7e-07 , 129096.389314 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 09:15:36 2014 , 19.221142148 , 0.0565444125201 , 339.93 , -0.03382306 , 0.011105 , 0 , 7e-07 , 129096.389314 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 12:20:28 2014 , 19.3195294258 , 0.0565444125201 , 341.67 , -0.03382306 , 0.0111111 , 0 , 7e-07 , 129096.389314 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 15:24:02 2014 , 19.3496372005 , 0.0565497770129 , 342.17 , -0.03381836 , 0.01102602 , 0 , 7e-07 , 129097.33859 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 18:27:36 2014 , 19.2004690159 , 0.0565551370129 , 339.5 , -0.03381365 , 0.01105999 , 0 , 7e-07 , 129098.267161 , 1.2e-07 , 0 , 1.8e-07 , 0 
Fri Oct 31 21:31:09 2014 , 19.1495693926 , 0.0565551370129 , 338.6 , -0.03381365 , 0.01090002 , 0 , 7e-07 , 129098.267161 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Nov 01 00:34:43 2014 , 19.1495693926 , 0.0565551370129 , 338.6 , -0.03381365 , 0.01080001 , 0 , 7e-07 , 129098.267161 , 1.2e-07 , 0 , 1.8e-07 , 0 
Sat Nov 01 03:38:16 2014 , 18.5997626831 , 0.0552643293413 , 336.56 , -0.03415913 , 0.01077826 , 0 , 6.9e-07 , 129599.216437 , 1.2e-07 , 0 , 1.8e-07 , 0 
